"","SiteID","Season","Year","X","SiteCodeB","SiteLength","Date","JD","PairedEvent","NumPass","MeanFL","MinMarkLength","Species","Mark","Recap","Run1Cap","Run2Cap","CE","CEAbund","PetersonAbund","SE","Upper95","Lower95","CEgroup","distinct","P.Run2Cap","SiteCodeC","MeanCEAbund","MeanCE","LowerCE","UpperCE","Density_MeanCE","AgeClass","SampleType","Section","BassSection","BassExperiment"
"561","PU10_B","Fall",2018,138,"PU10_B 2018 A",195,"2018-10-31",304,"A",2,89.9,75,"RBT",10,5,10,10,0.5,20,19,3.46467433591792,26,12,2,"PU10_B_2018_Fall",1,"Fall",33.5195530726257,0.298333333333333,0.231709442546849,0.364957224119818,0.171895143962183,"Age0","Abundance","PU10","PU10",NA
"562","PU10_B","Fall",2020,142,"PU10_B 2020 B",195,"2020-10-16",290,"B",1,188,NA,"RBT",4,0,4,0,NA,NA,NA,NA,NA,NA,2,"PU10_B_2020_Fall",0,"Fall 2",10.3151862464183,0.387777777777778,0.286892354440334,0.488663201115222,0.0528983910072735,"Age0andUp","Abundance","PU10","PU10",NA
"563","PU10_B","Fall",2020,142,"PU10_B 2020 B",195,"2020-10-16",290,"B",1,188,NA,"RBT",4,0,4,0,NA,NA,NA,NA,NA,NA,2,"PU10_B_2020_Fall",0,"Fall 2",9.36454849498328,0.427142857142857,0.262338811885062,0.591946902400652,0.0480233256152989,"Age1andUp","Abundance","PU10","PU10",NA
"564","PU10_B","Fall",2020,139,NA,NA,NA,NA,NA,NA,NA,NA,"RBT",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,"PU10_B_2020_Fall",NA,"Fall",0,0.298333333333333,0.231709442546849,0.364957224119818,0,"Age0","Abundance","PU10","PU10",NA
"565","PU10_B","Fall",2020,142,"PU10_B 2020 B",195,"2020-10-16",290,"B",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PU10_B_2020_Fall",NA,"Fall 2",0,0.427142857142857,0.262338811885062,0.591946902400652,0,"All","Abundance","PU10","PU10",NA
"566","PU10_DSC_A","Fall",2018,143,"PU10_DSC_A 2018 A",380,"2018-10-30",303,"A",1,134.315789473684,NA,"RBT",19,0,19,0,NA,NA,NA,NA,NA,NA,2,"PU10_DSC_A_2018_Fall",0,"Fall 2",48.9971346704871,0.387777777777778,0.286892354440334,0.488663201115222,0.128939828080229,"Age0andUp","Supplementary","PU10","PU10",NA
"567","PU10_DSC_A","Fall",2018,143,"PU10_DSC_A 2018 A",380,"2018-10-30",303,"A",1,167.9,NA,"RBT",10,0,10,0,NA,NA,NA,NA,NA,NA,2,"PU10_DSC_A_2018_Fall",0,"Fall 2",23.4113712374582,0.427142857142857,0.262338811885062,0.591946902400652,0.0616088716775216,"Age1andUp","Supplementary","PU10","PU10",NA
"568","PU10_DSC_A","Fall",2018,140,"PU10_DSC_A 2018 A",380,"2018-10-30",303,"A",1,97,NA,"RBT",9,0,9,0,NA,NA,NA,NA,NA,NA,2,"PU10_DSC_A_2018_Fall",0,"Fall",30.1675977653632,0.298333333333333,0.231709442546849,0.364957224119818,0.0793884151720083,"Age0","Supplementary","PU10","PU10",NA
"569","PU10_DSC_A","Fall",2018,143,"PU10_DSC_A 2018 A",380,"2018-10-30",303,"A",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PU10_DSC_A_2018_Fall",NA,"Fall 2",0,0.427142857142857,0.262338811885062,0.591946902400652,0,"All","Supplementary","PU10","PU10",NA
"570","PU10_DSC_A","Fall",2020,144,"PU10_DSC_A 2020 B",380,"2020-10-16",290,"B",1,242.6,NA,"RBT",10,0,10,0,NA,NA,NA,NA,NA,NA,2,"PU10_DSC_A_2020_Fall",0,"Fall 2",23.4113712374582,0.427142857142857,0.262338811885062,0.591946902400652,0.0616088716775216,"Age1andUp","Supplementary","PU10","PU10",NA
"571","PU10_DSC_A","Fall",2020,144,"PU10_DSC_A 2020 B",380,"2020-10-16",290,"B",1,242.6,NA,"RBT",10,0,10,0,NA,NA,NA,NA,NA,NA,2,"PU10_DSC_A_2020_Fall",0,"Fall 2",25.7879656160458,0.387777777777778,0.286892354440334,0.488663201115222,0.0678630674106469,"Age0andUp","Supplementary","PU10","PU10",NA
"572","PU10_DSC_A","Fall",2020,141,NA,NA,NA,NA,NA,NA,NA,NA,"RBT",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,"PU10_DSC_A_2020_Fall",NA,"Fall",0,0.298333333333333,0.231709442546849,0.364957224119818,0,"Age0","Supplementary","PU10","PU10",NA
"573","PU10_DSC_A","Fall",2020,144,"PU10_DSC_A 2020 B",380,"2020-10-16",290,"B",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PU10_DSC_A_2020_Fall",NA,"Fall 2",0,0.427142857142857,0.262338811885062,0.591946902400652,0,"All","Supplementary","PU10","PU10",NA
"574","PU12_A","Fall",2017,145,"PU12_A 2017 A",175,"2017-10-19",292,"A",1,96.5957446808511,NA,"RBT",47,0,47,0,NA,NA,NA,NA,NA,NA,2,"PU12_A_2017_Fall",0,"Fall 2",121.203438395415,0.387777777777778,0.286892354440334,0.488663201115222,0.692591076545231,"Age0andUp","Abundance","PU12","PU12",NA
"575","PU12_A","Fall",2017,145,"PU12_A 2017 A",175,"2017-10-19",292,"A",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PU12_A_2017_Fall",NA,"Fall 2",0,0.427142857142857,0.262338811885062,0.591946902400652,0,"All","Abundance","PU12","PU12",NA
"576","PU12_A","Fall",2017,142,"PU12_A 2017 A",175,"2017-10-19",292,"A",1,88.962962962963,NA,"RBT",27,0,27,0,NA,NA,NA,NA,NA,NA,2,"PU12_A_2017_Fall",0,"Fall",90.5027932960895,0.298333333333333,0.231709442546849,0.364957224119818,0.517158818834797,"Age0","Abundance","PU12","PU12",NA
"577","PU12_A","Fall",2017,145,"PU12_A 2017 A",175,"2017-10-19",292,"A",1,106.9,NA,"RBT",20,0,20,0,NA,NA,NA,NA,NA,NA,2,"PU12_A_2017_Fall",0,"Fall 2",46.8227424749164,0.427142857142857,0.262338811885062,0.591946902400652,0.267558528428094,"Age1andUp","Abundance","PU12","PU12",NA
"578","PU12_B","Fall",2018,146,"PU12_B 2018 A",135,"2018-10-30",303,"A",2,142.75,86,"RBT",12,8,12,16,0.67,17.91,24,2.95480358019461,30,18,2,"PU12_B_2018_Fall",1.33333333333333,"Fall 2",28.0936454849498,0.427142857142857,0.262338811885062,0.591946902400652,0.208101077666295,"Age1andUp","Abundance","PU12","PU12",NA
"579","PU12_B","Fall",2018,146,"PU12_B 2018 A",135,"2018-10-30",303,"A",2,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PU12_B_2018_Fall",NA,"Fall 2",0,0.427142857142857,0.262338811885062,0.591946902400652,0,"All","Abundance","PU12","PU12",NA
"580","PU12_B","Fall",2018,143,"PU12_B 2018 A",135,"2018-10-30",303,"A",2,84.9487179487179,67,"RBT",23,9,23,16,0.39,58.97,40,6.0290207255483,52,28,2,"PU12_B_2018_Fall",0.695652173913043,"Fall",77.0949720670392,0.298333333333333,0.231709442546849,0.364957224119818,0.571073867163253,"Age0","Abundance","PU12","PU12",NA
"581","PU12_B","Fall",2018,146,"PU12_B 2018 A",135,"2018-10-30",303,"A",2,109.10447761194,67,"RBT",35,17,35,32,0.49,71.43,65,7.21839754778682,79,51,2,"PU12_B_2018_Fall",0.914285714285714,"Fall 2",90.2578796561604,0.387777777777778,0.286892354440334,0.488663201115222,0.668576886341929,"Age0andUp","Abundance","PU12","PU12",NA
"582","PU12_B","Fall",2019,147,"PU12_B 2019 B",135,"2019-10-18",291,"B",1,127.545454545455,NA,"RBT",22,0,22,0,NA,NA,NA,NA,NA,NA,2,"PU12_B_2019_Fall",0,"Fall 2",56.7335243553008,0.387777777777778,0.286892354440334,0.488663201115222,0.420248328557784,"Age0andUp","Abundance","PU12","PU12",NA
"583","PU12_B","Fall",2019,147,"PU12_B 2019 B",135,"2019-10-18",291,"B",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PU12_B_2019_Fall",NA,"Fall 2",0,0.427142857142857,0.262338811885062,0.591946902400652,0,"All","Abundance","PU12","PU12",NA
"584","PU12_B","Fall",2019,144,"PU12_B 2019 B",135,"2019-10-18",291,"B",1,91.8571428571429,NA,"RBT",7,0,7,0,NA,NA,NA,NA,NA,NA,2,"PU12_B_2019_Fall",0,"Fall",23.463687150838,0.298333333333333,0.231709442546849,0.364957224119818,0.173805090006208,"Age0","Abundance","PU12","PU12",NA
"585","PU12_B","Fall",2019,147,"PU12_B 2019 B",135,"2019-10-18",291,"B",1,144.2,NA,"RBT",15,0,15,0,NA,NA,NA,NA,NA,NA,2,"PU12_B_2019_Fall",0,"Fall 2",35.1170568561873,0.427142857142857,0.262338811885062,0.591946902400652,0.260126347082869,"Age1andUp","Abundance","PU12","PU12",NA
"586","PU12_B","Fall",2020,148,"PU12_B 2020 C",135,"2020-10-16",290,"C",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PU12_B_2020_Fall",NA,"Fall 2",0,0.427142857142857,0.262338811885062,0.591946902400652,0,"All","Abundance","PU12","PU12",NA
"587","PU12_B","Fall",2020,145,NA,NA,NA,NA,NA,NA,NA,NA,"RBT",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,"PU12_B_2020_Fall",NA,"Fall",0,0.298333333333333,0.231709442546849,0.364957224119818,0,"Age0","Abundance","PU12","PU12",NA
"588","PU12_B","Fall",2020,148,"PU12_B 2020 C",135,"2020-10-16",290,"C",1,236.923076923077,NA,"RBT",13,0,13,0,NA,NA,NA,NA,NA,NA,2,"PU12_B_2020_Fall",0,"Fall 2",30.4347826086957,0.427142857142857,0.262338811885062,0.591946902400652,0.225442834138486,"Age1andUp","Abundance","PU12","PU12",NA
"589","PU12_B","Fall",2020,148,"PU12_B 2020 C",135,"2020-10-16",290,"C",1,236.923076923077,NA,"RBT",13,0,13,0,NA,NA,NA,NA,NA,NA,2,"PU12_B_2020_Fall",0,"Fall 2",33.5243553008596,0.387777777777778,0.286892354440334,0.488663201115222,0.248328557784145,"Age0andUp","Abundance","PU12","PU12",NA
"590","PU12_B","Fall",2021,149,"PU12_B 2021 D",135,"2021-10-28",301,"D",1,262,NA,"RBT",1,0,1,0,NA,NA,NA,NA,NA,NA,2,"PU12_B_2021_Fall",0,"Fall 2",2.34113712374582,0.427142857142857,0.262338811885062,0.591946902400652,0.0173417564721913,"Age1andUp","Abundance","PU12","PU12",NA
"591","PU12_B","Fall",2021,149,"PU12_B 2021 D",135,"2021-10-28",301,"D",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PU12_B_2021_Fall",NA,"Fall 2",0,0.427142857142857,0.262338811885062,0.591946902400652,0,"All","Abundance","PU12","PU12",NA
"592","PU12_B","Fall",2021,146,NA,NA,NA,NA,NA,NA,NA,NA,"RBT",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,"PU12_B_2021_Fall",NA,"Fall",0,0.298333333333333,0.231709442546849,0.364957224119818,0,"Age0","Abundance","PU12","PU12",NA
"593","PU12_B","Fall",2021,149,"PU12_B 2021 D",135,"2021-10-28",301,"D",1,262,NA,"RBT",1,0,1,0,NA,NA,NA,NA,NA,NA,2,"PU12_B_2021_Fall",0,"Fall 2",2.57879656160458,0.387777777777778,0.286892354440334,0.488663201115222,0.0191021967526265,"Age0andUp","Abundance","PU12","PU12",NA
"594","PU12_B","Fall",2023,147,"PU12_B 2023 E",135,"2023-11-06",310,"E",1,99,NA,"RBT",1,0,1,0,NA,NA,NA,NA,NA,NA,2,"PU12_B_2023_Fall",0,"Fall",3.35195530726257,0.298333333333333,0.231709442546849,0.364957224119818,0.0248292985723154,"Age0","Abundance","PU12","PU12",NA
"595","PU12_B","Fall",2023,150,"PU12_B 2023 E",135,"2023-11-06",310,"E",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PU12_B_2023_Fall",NA,"Fall 2",0,0.427142857142857,0.262338811885062,0.591946902400652,0,"All","Abundance","PU12","PU12",NA
"596","PU12_B","Fall",2023,150,"PU12_B 2023 E",135,"2023-11-06",310,"E",1,150.666666666667,NA,"RBT",9,0,9,0,NA,NA,NA,NA,NA,NA,2,"PU12_B_2023_Fall",0,"Fall 2",23.2091690544412,0.387777777777778,0.286892354440334,0.488663201115222,0.171919770773639,"Age0andUp","Abundance","PU12","PU12",NA
"597","PU12_B","Fall",2023,150,"PU12_B 2023 E",135,"2023-11-06",310,"E",1,157.125,NA,"RBT",8,0,8,0,NA,NA,NA,NA,NA,NA,2,"PU12_B_2023_Fall",0,"Fall 2",18.7290969899666,0.427142857142857,0.262338811885062,0.591946902400652,0.13873405177753,"Age1andUp","Abundance","PU12","PU12",NA
"598","PU12_DSC_A","Fall",2021,148,NA,NA,NA,NA,NA,NA,NA,NA,"RBT",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,"PU12_DSC_A_2021_Fall",NA,"Fall",0,0.298333333333333,0.231709442546849,0.364957224119818,0,"Age0","Supplementary","PU12","PU12",NA
"599","PU12_DSC_A","Fall",2021,151,NA,NA,NA,NA,NA,NA,NA,NA,"Bass",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,"PU12_DSC_A_2021_Fall",NA,"Fall 2",0,0.427142857142857,0.262338811885062,0.591946902400652,NA,"All","Supplementary","PU12","PU12",NA
"600","PU12_DSC_A","Fall",2021,151,NA,NA,NA,NA,NA,NA,NA,NA,"RBT",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,"PU12_DSC_A_2021_Fall",NA,"Fall 2",0,0.387777777777778,0.286892354440334,0.488663201115222,0,"Age0andUp","Supplementary","PU12","PU12",NA
"601","PU12_DSC_A","Fall",2021,151,NA,NA,NA,NA,NA,NA,NA,NA,"RBT",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,"PU12_DSC_A_2021_Fall",NA,"Fall 2",0,0.427142857142857,0.262338811885062,0.591946902400652,0,"Age1andUp","Supplementary","PU12","PU12",NA
"602","PU12_DSC_A","Fall",2023,152,"PU12_DSC_A 2023 B",492,"2023-11-07",311,"B",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PU12_DSC_A_2023_Fall",NA,"Fall 2",0,0.427142857142857,0.262338811885062,0.591946902400652,0,"All","Supplementary","PU12","PU12",NA
"603","PU12_DSC_A","Fall",2023,149,"PU12_DSC_A 2023 B",492,"2023-11-07",311,"B",1,85,NA,"RBT",1,0,1,0,NA,NA,NA,NA,NA,NA,2,"PU12_DSC_A_2023_Fall",0,"Fall",3.35195530726257,0.298333333333333,0.231709442546849,0.364957224119818,0.00681291729118409,"Age0","Supplementary","PU12","PU12",NA
"604","PU12_DSC_A","Fall",2023,152,"PU12_DSC_A 2023 B",492,"2023-11-07",311,"B",1,175.904761904762,NA,"RBT",21,0,21,0,NA,NA,NA,NA,NA,NA,2,"PU12_DSC_A_2023_Fall",0,"Fall 2",54.1547277936962,0.387777777777778,0.286892354440334,0.488663201115222,0.110070584946537,"Age0andUp","Supplementary","PU12","PU12",NA
"605","PU12_DSC_A","Fall",2023,152,"PU12_DSC_A 2023 B",492,"2023-11-07",311,"B",1,180.45,NA,"RBT",20,0,20,0,NA,NA,NA,NA,NA,NA,2,"PU12_DSC_A_2023_Fall",0,"Fall 2",46.8227424749164,0.427142857142857,0.262338811885062,0.591946902400652,0.0951681757620252,"Age1andUp","Supplementary","PU12","PU12",NA
"606","PU12_USC_A","Fall",2018,153,"PU12_USC_A 2018 A",230,"2018-11-01",305,"A",1,132.888888888889,NA,"RBT",9,0,9,0,NA,NA,NA,NA,NA,NA,2,"PU12_USC_A_2018_Fall",0,"Fall 2",21.0702341137124,0.427142857142857,0.262338811885062,0.591946902400652,0.0916097135378799,"Age1andUp","Supplementary","PU12","PU12",NA
"607","PU12_USC_A","Fall",2018,153,"PU12_USC_A 2018 A",230,"2018-11-01",305,"A",1,98.6538461538462,NA,"RBT",26,0,26,0,NA,NA,NA,NA,NA,NA,2,"PU12_USC_A_2018_Fall",0,"Fall 2",67.0487106017192,0.387777777777778,0.286892354440334,0.488663201115222,0.291516133050953,"Age0andUp","Supplementary","PU12","PU12",NA
"608","PU12_USC_A","Fall",2018,150,"PU12_USC_A 2018 A",230,"2018-11-01",305,"A",1,80.5294117647059,NA,"RBT",17,0,17,0,NA,NA,NA,NA,NA,NA,2,"PU12_USC_A_2018_Fall",0,"Fall",56.9832402234638,0.298333333333333,0.231709442546849,0.364957224119818,0.247753218362886,"Age0","Supplementary","PU12","PU12",NA
"609","PU12_USC_A","Fall",2018,153,"PU12_USC_A 2018 A",230,"2018-11-01",305,"A",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PU12_USC_A_2018_Fall",NA,"Fall 2",0,0.427142857142857,0.262338811885062,0.591946902400652,0,"All","Supplementary","PU12","PU12",NA
"610","PU12_USC_A","Fall",2021,154,"PU12_USC_A 2021 B",230,"2021-10-28",301,"B",1,237.333333333333,NA,"RBT",3,0,3,0,NA,NA,NA,NA,NA,NA,2,"PU12_USC_A_2021_Fall",0,"Fall 2",7.02341137123746,0.427142857142857,0.262338811885062,0.591946902400652,0.0305365711792933,"Age1andUp","Supplementary","PU12","PU12",NA
"611","PU12_USC_A","Fall",2021,154,"PU12_USC_A 2021 B",230,"2021-10-28",301,"B",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PU12_USC_A_2021_Fall",NA,"Fall 2",0,0.427142857142857,0.262338811885062,0.591946902400652,0,"All","Supplementary","PU12","PU12",NA
"612","PU12_USC_A","Fall",2021,151,NA,NA,NA,NA,NA,NA,NA,NA,"RBT",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,"PU12_USC_A_2021_Fall",NA,"Fall",0,0.298333333333333,0.231709442546849,0.364957224119818,0,"Age0","Supplementary","PU12","PU12",NA
"613","PU12_USC_A","Fall",2021,154,"PU12_USC_A 2021 B",230,"2021-10-28",301,"B",1,237.333333333333,NA,"RBT",3,0,3,0,NA,NA,NA,NA,NA,NA,2,"PU12_USC_A_2021_Fall",0,"Fall 2",7.73638968481375,0.387777777777778,0.286892354440334,0.488663201115222,0.0336364768904946,"Age0andUp","Supplementary","PU12","PU12",NA
"614","PU12_USC_A","Fall",2023,155,"PU12_USC_A 2023 C",230,"2023-11-07",311,"C",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PU12_USC_A_2023_Fall",NA,"Fall 2",0,0.427142857142857,0.262338811885062,0.591946902400652,0,"All","Supplementary","PU12","PU12",NA
"615","PU12_USC_A","Fall",2023,155,"PU12_USC_A 2023 C",230,"2023-11-07",311,"C",1,168.5,NA,"RBT",6,0,6,0,NA,NA,NA,NA,NA,NA,2,"PU12_USC_A_2023_Fall",0,"Fall 2",14.0468227424749,0.427142857142857,0.262338811885062,0.591946902400652,0.0610731423585866,"Age1andUp","Supplementary","PU12","PU12",NA
"616","PU12_USC_A","Fall",2023,152,"PU12_USC_A 2023 C",230,"2023-11-07",311,"C",1,78,NA,"RBT",3,0,3,0,NA,NA,NA,NA,NA,NA,2,"PU12_USC_A_2023_Fall",0,"Fall",10.0558659217877,0.298333333333333,0.231709442546849,0.364957224119818,0.0437211561816857,"Age0","Supplementary","PU12","PU12",NA
"617","PU12_USC_A","Fall",2023,155,"PU12_USC_A 2023 C",230,"2023-11-07",311,"C",1,138.333333333333,NA,"RBT",9,0,9,0,NA,NA,NA,NA,NA,NA,2,"PU12_USC_A_2023_Fall",0,"Fall 2",23.2091690544412,0.387777777777778,0.286892354440334,0.488663201115222,0.100909430671484,"Age0andUp","Supplementary","PU12","PU12",NA
"618","PU12_USC_B","Fall",2020,156,"PU12_USC_B 2020 B",150,"2020-10-16",290,"B",1,227.333333333333,NA,"RBT",9,0,9,0,NA,NA,NA,NA,NA,NA,2,"PU12_USC_B_2020_Fall",0,"Fall 2",23.2091690544412,0.387777777777778,0.286892354440334,0.488663201115222,0.154727793696275,"Age0andUp","Supplementary","PU12","PU12",NA
"619","PU12_USC_B","Fall",2020,156,"PU12_USC_B 2020 B",150,"2020-10-16",290,"B",1,227.333333333333,NA,"RBT",9,0,9,0,NA,NA,NA,NA,NA,NA,2,"PU12_USC_B_2020_Fall",0,"Fall 2",21.0702341137124,0.427142857142857,0.262338811885062,0.591946902400652,0.140468227424749,"Age1andUp","Supplementary","PU12","PU12",NA
"620","PU12_USC_B","Fall",2020,156,"PU12_USC_B 2020 B",150,"2020-10-16",290,"B",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PU12_USC_B_2020_Fall",NA,"Fall 2",0,0.427142857142857,0.262338811885062,0.591946902400652,0,"All","Supplementary","PU12","PU12",NA
"621","PU12_USC_B","Fall",2020,153,NA,NA,NA,NA,NA,NA,NA,NA,"RBT",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,"PU12_USC_B_2020_Fall",NA,"Fall",0,0.298333333333333,0.231709442546849,0.364957224119818,0,"Age0","Supplementary","PU12","PU12",NA
"622","PU13_A","Fall",2017,157,"PU13_A 2017 A",160,"2017-10-19",292,"A",1,102,NA,"RBT",15,0,15,0,NA,NA,NA,NA,NA,NA,2,"PU13_A_2017_Fall",0,"Fall 2",35.1170568561873,0.427142857142857,0.262338811885062,0.591946902400652,0.219481605351171,"Age1andUp","Abundance","PU13","PU13",NA
"623","PU13_A","Fall",2017,154,"PU13_A 2017 A",160,"2017-10-19",292,"A",1,85.0857142857143,NA,"RBT",35,0,35,0,NA,NA,NA,NA,NA,NA,2,"PU13_A_2017_Fall",0,"Fall",117.31843575419,0.298333333333333,0.231709442546849,0.364957224119818,0.733240223463688,"Age0","Abundance","PU13","PU13",NA
"624","PU13_A","Fall",2017,157,"PU13_A 2017 A",160,"2017-10-19",292,"A",1,90.16,NA,"RBT",50,0,50,0,NA,NA,NA,NA,NA,NA,2,"PU13_A_2017_Fall",0,"Fall 2",128.939828080229,0.387777777777778,0.286892354440334,0.488663201115222,0.805873925501432,"Age0andUp","Abundance","PU13","PU13",NA
"625","PU13_A","Fall",2017,157,"PU13_A 2017 A",160,"2017-10-19",292,"A",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PU13_A_2017_Fall",NA,"Fall 2",0,0.427142857142857,0.262338811885062,0.591946902400652,0,"All","Abundance","PU13","PU13",NA
"626","PU13_B","Fall",2018,158,"PU13_B 2018 A",120,"2018-10-30",303,"A",2,115.407407407407,74,"RBT",29,6,30,24,0.21,142.86,106,28.1441261497793,161,51,2,"PU13_B_2018_Fall",0.8,"Fall 2",70.2341137123746,0.427142857142857,0.262338811885062,0.591946902400652,0.585284280936455,"Age1andUp","Abundance","PU13","PU13",NA
"627","PU13_B","Fall",2018,158,"PU13_B 2018 A",120,"2018-10-30",303,"A",2,106.48275862069,71,"RBT",43,14,47,40,0.33,142.42,119,19.4380497421366,157,81,2,"PU13_B_2018_Fall",0.851063829787234,"Fall 2",121.203438395415,0.387777777777778,0.286892354440334,0.488663201115222,1.01002865329513,"Age0andUp","Abundance","PU13","PU13",NA
"628","PU13_B","Fall",2018,158,"PU13_B 2018 A",120,"2018-10-30",303,"A",2,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PU13_B_2018_Fall",NA,"Fall 2",0,0.427142857142857,0.262338811885062,0.591946902400652,0,"All","Abundance","PU13","PU13",NA
"629","PU13_B","Fall",2018,155,"PU13_B 2018 A",120,"2018-10-31",304,"A",2,91.8787878787879,71,"RBT",14,8,17,16,0.57,29.82,27,3.8873012632302,35,19,2,"PU13_B_2018_Fall",0.941176470588235,"Fall",56.9832402234638,0.298333333333333,0.231709442546849,0.364957224119818,0.474860335195531,"Age0","Abundance","PU13","PU13",NA
"630","PU13_B","Fall",2019,159,"PU13_B 2019 B",120,"2019-10-18",291,"B",1,156.052631578947,NA,"RBT",19,0,19,0,NA,NA,NA,NA,NA,NA,2,"PU13_B_2019_Fall",0,"Fall 2",48.9971346704871,0.387777777777778,0.286892354440334,0.488663201115222,0.408309455587392,"Age0andUp","Abundance","PU13","PU13",NA
"631","PU13_B","Fall",2019,156,"PU13_B 2019 B",120,"2019-10-18",291,"B",1,116.333333333333,NA,"RBT",3,0,3,0,NA,NA,NA,NA,NA,NA,2,"PU13_B_2019_Fall",0,"Fall",10.0558659217877,0.298333333333333,0.231709442546849,0.364957224119818,0.0837988826815643,"Age0","Abundance","PU13","PU13",NA
"632","PU13_B","Fall",2019,159,"PU13_B 2019 B",120,"2019-10-18",291,"B",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PU13_B_2019_Fall",NA,"Fall 2",0,0.427142857142857,0.262338811885062,0.591946902400652,0,"All","Abundance","PU13","PU13",NA
"633","PU13_B","Fall",2019,159,"PU13_B 2019 B",120,"2019-10-18",291,"B",1,163.5,NA,"RBT",16,0,16,0,NA,NA,NA,NA,NA,NA,2,"PU13_B_2019_Fall",0,"Fall 2",37.4581939799331,0.427142857142857,0.262338811885062,0.591946902400652,0.312151616499443,"Age1andUp","Abundance","PU13","PU13",NA
"634","PU13_B","Fall",2020,160,"PU13_B 2020 C",120,"2020-10-15",289,"C",1,206.4,NA,"RBT",10,0,10,0,NA,NA,NA,NA,NA,NA,2,"PU13_B_2020_Fall",0,"Fall 2",23.4113712374582,0.427142857142857,0.262338811885062,0.591946902400652,0.195094760312152,"Age1andUp","Abundance","PU13","PU13",NA
"635","PU13_B","Fall",2020,160,"PU13_B 2020 C",120,"2020-10-15",289,"C",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PU13_B_2020_Fall",NA,"Fall 2",0,0.427142857142857,0.262338811885062,0.591946902400652,0,"All","Abundance","PU13","PU13",NA
"636","PU13_B","Fall",2020,160,"PU13_B 2020 C",120,"2020-10-15",289,"C",1,206.4,NA,"RBT",10,0,10,0,NA,NA,NA,NA,NA,NA,2,"PU13_B_2020_Fall",0,"Fall 2",25.7879656160458,0.387777777777778,0.286892354440334,0.488663201115222,0.214899713467049,"Age0andUp","Abundance","PU13","PU13",NA
"637","PU13_B","Fall",2020,157,NA,NA,NA,NA,NA,NA,NA,NA,"RBT",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,"PU13_B_2020_Fall",NA,"Fall",0,0.298333333333333,0.231709442546849,0.364957224119818,0,"Age0","Abundance","PU13","PU13",NA
"638","PU13_B","Fall",2021,158,"PU13_B 2021 D",120,"2021-10-28",301,"D",2,81.8636363636364,61,"RBT",17,4,17,5,0.24,70.83,21,3.05941170815567,27,15,2,"PU13_B_2021_Fall",0.294117647058824,"Fall",56.9832402234638,0.298333333333333,0.231709442546849,0.364957224119818,0.474860335195531,"Age0","Abundance","PU13","PU13",NA
"639","PU13_B","Fall",2021,161,"PU13_B 2021 D",120,"2021-10-29",302,"D",2,126.173913043478,83,"RBT",11,3,11,12,0.27,40.74,38,11.8490505948789,61,15,2,"PU13_B_2021_Fall",1.09090909090909,"Fall 2",25.752508361204,0.427142857142857,0.262338811885062,0.591946902400652,0.214604236343367,"Age1andUp","Abundance","PU13","PU13",NA
"640","PU13_B","Fall",2021,161,"PU13_B 2021 D",120,"2021-10-28",301,"D",2,104.511111111111,61,"RBT",28,7,28,17,0.25,112,64,13.7953796613214,91,37,2,"PU13_B_2021_Fall",0.607142857142857,"Fall 2",72.2063037249283,0.387777777777778,0.286892354440334,0.488663201115222,0.601719197707736,"Age0andUp","Abundance","PU13","PU13",NA
