"","X.1","UniqueId","Age_Key","X","Year","PrimaryProject","ScaleCard","SiteID","Season","Section","SiteCodeB","ScaleGroup","SitePass","PairedEvents","Date","Session","JD","Count","Species","Length","Weight","TagCode","Recap","Mark","EventType","PITTag","Cond1","Cond2","Cond3","Cond4","Stream","SurveyLength","SurveyType","SiteCodeD","CompleteAge","Section2","Time"
"63",378,378,1,234,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",167,NA,NA,NA,1,"Mark","3DA.1A19B17116","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",1,"Control_Per1","Pre"
"64",382,382,1,238,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",112,NA,NA,NA,1,"Mark","3DA.1A19B15CC2","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",1,"Control_Per1","Pre"
"65",383,383,0,239,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",133,NA,NA,NA,1,"Mark","3DA.1A19B17FA4","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"66",386,386,0,242,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",130,NA,NA,NA,1,"Mark","3DA.1A19B19194","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"67",387,387,1,243,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",140,NA,NA,NA,1,"Mark","3DA.1A19B15990","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",1,"Control_Per1","Pre"
"68",390,390,0,246,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",118,NA,NA,NA,1,"Mark","3DA.1A19B15C7E","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"69",391,391,0,247,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",107,12.7,NA,NA,1,"Mark","3DA.1A19B179FA","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"70",396,396,0,252,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",125,NA,NA,NA,1,"Mark","3DA.1A19B192EE","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"71",400,400,0,256,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",104,NA,NA,NA,1,"Mark","3DA.1A19B16797","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"72",401,401,0,257,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",107,NA,NA,NA,1,"Mark","3DA.1A19B15A02","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"73",403,403,1,259,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",143,NA,NA,NA,1,"Mark","3DA.1A19B15A0D","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",1,"Control_Per1","Pre"
"74",405,405,0,261,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",112,NA,NA,NA,1,"Mark","3DA.1A19B18817","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"75",407,407,0,263,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",94,8.6,NA,NA,1,"Mark","3DA.1A19B15FE1","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"76",410,410,0,266,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",110,NA,NA,NA,1,"Mark","3DA.1A19B16679","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"77",411,411,0,267,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",104,NA,NA,NA,1,"Mark","3DA.1A19B17F8D","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"78",414,414,1,270,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",145,31.2,NA,NA,1,"Mark","3DA.1A19B186BA","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",1,"Control_Per1","Pre"
"79",417,417,0,273,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",138,28.2,NA,NA,1,"Mark","3DA.1A19B17836","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"80",419,419,0,275,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",156,NA,NA,NA,1,"Mark","3DA.1A19B17B31","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"81",421,421,1,277,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",144,NA,NA,NA,1,"Recapture","3DD.0077B776BF","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",1,"Control_Per1","Pre"
"82",422,422,0,278,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",155,NA,NA,NA,1,"Mark","3DA.1A19B16544","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"83",425,425,1,281,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",180,61.8,NA,NA,1,"Mark","3DA.1A19B189E0","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",1,"Control_Per1","Pre"
"84",427,427,0,283,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",149,43.1,NA,NA,1,"Mark","3DA.1A19B15C0D","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"85",428,428,0,284,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",110,NA,NA,NA,1,"Mark","3DA.1A19B172CF","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"86",432,432,1,288,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",140,NA,NA,NA,1,"Mark","3DA.1A19B15D12","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",1,"Control_Per1","Pre"
"87",433,433,0,289,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",127,21.1,NA,NA,1,"Mark","3DA.1A19B170D1","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"88",435,435,0,291,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",107,14.2,NA,NA,1,"Mark","3DA.1A19B1905E","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"89",436,436,0,292,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",137,34.1,NA,NA,1,"Mark","3DA.1A19B18AE5","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"90",439,439,0,295,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",95,NA,NA,NA,1,"Mark","3DA.1A19B17D83","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"91",440,440,1,296,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",124,NA,NA,NA,1,"Mark","3DA.1A19B17DD0","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",1,"Control_Per1","Pre"
"92",445,445,1,301,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",230,NA,NA,NA,1,"Recapture","3DD.0077AF5C33","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",1,"Control_Per1","Pre"
"93",446,446,1,302,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",154,NA,NA,NA,1,"Mark","3DA.1A19B15CD8","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",1,"Control_Per1","Pre"
"94",447,447,0,303,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",114,17.4,NA,NA,1,"Mark","3DA.1A19B188A4","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"95",460,460,0,316,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",121,NA,NA,NA,1,"Mark","3DA.1A19B18456","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"96",461,461,0,317,2017,"Thirtymile Creek_GSWCD","","MO_A","Fall","Treatment","MO_A 2017 A","ScalesB",1,"A",2017-10-19,"OJD-2017-292-30M",292,1,"RbT",117,NA,NA,NA,1,"Mark","3DA.1A19B18FA8","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",1190,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"97",975,975,0,1620,2018,"Thirtymile Creek_GSWCD","","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",121,20.6,NA,NA,1,"Mark","3DD.003D311D26","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"98",976,976,0,1621,2018,"Thirtymile Creek_GSWCD","","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",135,27,NA,NA,1,"Mark","3DD.003D311692","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"99",977,977,0,1622,2018,"Thirtymile Creek_GSWCD","","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",97,8.3,NA,NA,1,"Recapture","3D6.1D59590191","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"100",978,978,0,1623,2018,"Thirtymile Creek_GSWCD","","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",90,NA,NA,NA,1,"Mark","3DD.003D3116AC","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"101",979,979,0,1624,2018,"Thirtymile Creek_GSWCD","","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",128,20.5,NA,NA,1,"Mark","3DD.003D311693","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"102",980,980,0,1625,2018,"Thirtymile Creek_GSWCD","","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",91,10,NA,NA,1,"Mark","3DD.003D311D68","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"103",981,981,0,1626,2018,"Thirtymile Creek_GSWCD","","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",89,7.6,NA,NA,1,"Mark","3DD.003D311B14","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"104",982,982,1,3869,2018,"Thirtymile Creek_GSWCD","2018-0747","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",203,96.8,NA,NA,1,"Mark","3DD.003D311D49","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",1,"Control_Per1","Pre"
"105",983,983,0,1627,2018,"Thirtymile Creek_GSWCD","","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",96,10.6,NA,NA,1,"Mark","3DD.003D31166A","M","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"106",984,984,0,1628,2018,"Thirtymile Creek_GSWCD","","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",69,1.2,NA,NA,1,"Mark","3DD.003D311AD2","M","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"107",985,985,1,3859,2018,"Thirtymile Creek_GSWCD","2018-0737","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",182,64.3,NA,NA,1,"Mark","3DD.003D311868","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",1,"Control_Per1","Pre"
"108",986,986,0,3884,2018,"Thirtymile Creek_GSWCD","2018-0762","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",75,NA,NA,NA,1,"Mark","3DD.003D311668","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"109",987,987,0,1629,2018,"Thirtymile Creek_GSWCD","","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",119,NA,NA,NA,1,"Mark","3DD.003D311AEF","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"110",988,988,0,1630,2018,"Thirtymile Creek_GSWCD","","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",72,2.6,NA,NA,1,"Mark","3DD.003D311AE3","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"111",989,989,0,1631,2018,"Thirtymile Creek_GSWCD","","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",116,16.3,NA,NA,1,"Mark","3DD.003D311877","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"112",990,990,0,1632,2018,"Thirtymile Creek_GSWCD","","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",84,9,NA,NA,1,"Mark","3DD.003D311885","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"113",991,991,0,3854,2018,"Thirtymile Creek_GSWCD","2018-0732","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",95,8.5,NA,NA,1,"Mark","3DD.003D311884","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"114",992,992,0,1633,2018,"Thirtymile Creek_GSWCD","","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",83,6.5,NA,NA,1,"Mark","3DD.003D311D55","M","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"115",993,993,1,1634,2018,"Thirtymile Creek_GSWCD","","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",150,19.6,NA,NA,0,"Tally","..........","M","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",1,"Control_Per1","Pre"
"116",994,994,0,3855,2018,"Thirtymile Creek_GSWCD","2018-0733","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",68,2.4,NA,NA,1,"Mark","3DD.003D3118A1","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"117",995,995,1,1635,2018,"Thirtymile Creek_GSWCD","","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",138,NA,NA,NA,1,"Mark","3DD.003D3118B3","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",1,"Control_Per1","Pre"
"118",996,996,1,3860,2018,"Thirtymile Creek_GSWCD","2018-0738","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",179,65.2,NA,NA,1,"Mark","3DD.003D3118A8","PA","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",1,"Control_Per1","Pre"
"119",997,997,0,3885,2018,"Thirtymile Creek_GSWCD","2018-0763","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",80,6.2,NA,NA,1,"Mark","3DD.003D31168D","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"120",998,998,1,3874,2018,"Thirtymile Creek_GSWCD","2018-0752","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",188,80.2,NA,NA,1,"Mark","3DD.003D311D33","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",1,"Control_Per1","Pre"
"121",999,999,0,1636,2018,"Thirtymile Creek_GSWCD","","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",115,18.2,NA,NA,1,"Mark","3DD.003D311AB7","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"122",1000,1000,0,1637,2018,"Thirtymile Creek_GSWCD","","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",107,12.3,NA,NA,1,"Mark","3DD.003D31168A","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"123",1001,1001,1,1638,2018,"Thirtymile Creek_GSWCD","","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",187,70.3,NA,NA,1,"Recapture","3DD.003D311597","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",1,"Control_Per1","Pre"
"124",1002,1002,1,1639,2018,"Thirtymile Creek_GSWCD","","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",200,81.4,NA,NA,1,"Recapture","3DD.003D31153B","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",1,"Control_Per1","Pre"
"125",1003,1003,0,1640,2018,"Thirtymile Creek_GSWCD","","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",126,22.9,NA,NA,1,"Mark","3DD.003D31189B","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"126",1004,1004,0,1641,2018,"Thirtymile Creek_GSWCD","","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",136,24.2,NA,NA,1,"Mark","3DD.003D3118AC","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"127",1005,1005,0,1642,2018,"Thirtymile Creek_GSWCD","","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",173,64.5,NA,NA,1,"Recapture","3DD.003D311596","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"128",1006,1006,0,3872,2018,"Thirtymile Creek_GSWCD","2018-0750","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",158,42.5,NA,NA,1,"Mark","3DD.003D311D3E","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"129",1007,1007,0,1643,2018,"Thirtymile Creek_GSWCD","","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",122,NA,NA,NA,1,"Mark","3DD.003D311876","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"130",1008,1008,0,1644,2018,"Thirtymile Creek_GSWCD","","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",85,4,NA,NA,0,"Tally","..........","M","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"131",1009,1009,0,3852,2018,"Thirtymile Creek_GSWCD","2018-0730","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",128,25.5,NA,NA,1,"Mark","3DD.003D3118A6","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"132",1010,1010,0,1645,2018,"Thirtymile Creek_GSWCD","","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",120,16.4,NA,NA,1,"Mark","3DD.003D3116CB","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"133",1011,1011,0,1646,2018,"Thirtymile Creek_GSWCD","","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",133,27.8,NA,NA,1,"Mark","3DD.003D311D31","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
"134",1012,1012,0,3883,2018,"Thirtymile Creek_GSWCD","2018-0761","MO_C","Fall","Treatment","MO_C 2018 A","ScalesB",1,"A",2018-10-16,"OJD-2018-289-30M",289,1,"RbT",76,4.6,NA,NA,1,"Mark","3DD.003D3116C4","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",770,"Abundance","ScalesB Fall",0,"Control_Per1","Pre"
